3498,2,5670,571,2,1,1,1,08695,30/12/2007,12,2520.00,4.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
20325,2,35292,489,2,1,1,1,25449,27/06/2015,3,1850.00,1.50,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
3256,2,5290,679,2,1,1,1,08443,03/07/2007,18,2422.00,3.50,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
3328,2,5399,951,2,1,1,1,08515,17/07/2007,2,400.00,0.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
208,2,308,258,2,1,1,1,00207,29/12/2005,6,436.00,4.60,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
5770,2,9579,1361,2,1,1,1,11061,25/06/2008,2,1230.00,0.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
1162,2,1817,1320,2,1,1,1,01210,31/07/2006,5,1755.90,4.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
2032,2,3305,694,2,1,1,1,02151,29/12/2006,12,1592.00,3.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
18651,2,32854,489,2,1,1,1,24197,17/06/2014,2,800.00,0.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
13289,2,23043,571,2,1,1,1,18761,05/09/2011,1,900.00,0.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
14043,2,24406,306,2,1,1,1,19525,02/01/2012,2,739.00,0.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
15408,2,27124,258,2,1,1,1,20904,29/08/2012,12,5496.00,4.00,0.00,0.00,N,A,0,NULL,S,0.30,0,0.00,0.00,-
2977,2,4860,851,2,1,1,1,03174,21/05/2007,8,1440.00,3.80,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
19025,2,33589,489,2,1,1,1,24574,29/09/2014,1,1098.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
9370,2,15747,1361,2,1,1,1,14712,14/11/2009,3,2178.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
12018,2,20476,1361,2,1,1,1,17468,14/01/2011,2,210.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
12784,2,21990,1326,2,1,1,1,18249,12/06/2011,2,600.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
12929,2,22311,1326,2,1,1,1,18393,07/07/2011,2,700.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
2663,2,4355,679,2,1,1,1,02819,07/04/2007,2,280.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
14474,2,25265,571,2,1,1,1,19962,25/03/2012,2,1200.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
14743,2,25888,1320,2,1,1,1,20235,12/05/2012,2,339.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
14959,2,26314,571,2,1,1,1,20448,20/06/2012,1,179.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
15278,2,26886,851,2,1,1,1,20775,25/08/2012,1,780.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
18204,2,31967,368,2,1,1,1,23743,12/02/2014,12,4956.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
18798,2,33116,1361,2,1,1,1,24345,24/07/2014,1,269.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
549,2,847,694,2,1,1,1,00575,15/03/2006,12,1068.00,4.30,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
5173,2,8454,489,2,1,1,1,10447,11/04/2008,1,2078.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
9479,2,15929,164,2,1,1,1,14878,10/12/2009,3,280.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
13392,2,23252,489,2,1,1,1,18861,27/09/2011,2,1020.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
13539,2,23521,258,2,1,1,1,19013,22/10/2011,7,1079.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
16950,2,29686,1326,2,1,1,1,22473,25/05/2013,2,1579.00,0.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
17624,2,30879,1361,2,1,1,1,23153,30/11/2013,9,6356.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
17646,2,30920,258,2,1,1,1,23175,15/10/2013,15,3160.00,4.00,0.00,0.00,N,A,0,NULL,N,0.30,0,0.00,0.00,-
