12196,1531,null,null,29/06/2007,null,9,L,-,144,114,1.27,0,0,A,28.73,25/05/2018,N
20151,2570,null,null,24/05/2007,null,2,L,-,167,167,0,0,0,A,0,26/05/2018,N
74890,10480,null,null,08/07/2010,null,2,L,-,595,341.58,7.48,0,2095,A,245.94,27/05/2018,N
38180,5186,null,null,09/05/2008,null,1,L,-,210,210,0,0,0,A,0,28/05/2018,N
75900,10629,null,null,30/07/2010,null,2,L,-,220,149.5,0.53,0,767,A,69.97,29/05/2018,N
52831,7311,null,null,03/06/2009,null,5,L,-,85,66.67,0.09,0,10,A,18.24,30/05/2018,N
51564,7142,null,null,17/12/2008,null,0,L,-,289,289,0,0,0,A,0,31/05/2018,N
56619,7814,null,null,04/06/2009,null,2,L,-,55,42.33,1.24,0,18,A,11.43,01/06/2018,N
76765,10753,null,null,22/09/2010,null,3,L,-,127,102,4.6,0,5,A,20.4,02/06/2018,S
76763,10753,null,null,22/07/2010,null,1,L,-,127,102,4.6,0,3,A,20.4,03/06/2018,S
63233,8762,null,null,19/09/2009,null,1,L,-,162,109.17,0.43,0,65,A,52.4,04/06/2018,S
64095,8879,null,null,05/10/2009,null,1,L,-,335,299.67,0.27,0,10,A,35.06,05/06/2018,S
87321,12355,null,null,02/05/2011,null,1,L,-,150,88.89,0.31,0,1,A,60.8,06/06/2018,S
78606,11006,null,null,01/08/2010,null,0,L,-,100,100,0,0,0,A,0,07/06/2018,S
79654,11155,null,null,30/10/2010,null,2,L,-,566,566,0,0,16,A,0,08/06/2018,S
79754,11174,null,null,04/10/2010,null,1,L,-,68,45.75,0.29,0,0,A,21.96,09/06/2018,S
79756,11174,null,null,04/12/2010,null,3,L,-,68,45.75,0.29,0,0,A,21.96,10/06/2018,S
132331,18721,null,null,15/08/2014,null,1,L,-,549,549,0,0,16,A,0,11/06/2018,S
71012,9898,null,null,28/07/2010,null,5,L,-,310,212.5,0.6,0,0,A,96.9,12/06/2018,S
71983,10038,null,null,01/03/2011,null,12,L,-,209,107,1.85,0,0,A,100.15,13/06/2018,S
71986,10038,null,null,01/06/2011,null,15,L,-,209,107,1.85,0,0,A,100.15,14/06/2018,S
81242,11425,null,null,21/03/2011,null,5,L,-,198,143.63,8.41,0,0,A,45.96,15/06/2018,S
4939,538,null,null,14/03/2006,null,0,L,-,100,100,0,0,0,A,0,16/06/2018,S
78644,11011,null,null,02/04/2011,null,8,L,-,103,68.9,6.54,0,0,A,27.56,17/06/2018,S
78645,11011,null,null,02/05/2011,null,9,L,-,103,68.9,6.54,0,0,A,27.56,18/06/2018,S
10924,1326,null,null,22/09/2006,null,1,L,-,1633.95,1633.95,0,0,0,A,0,19/06/2018,S
11281,1389,null,null,04/03/2007,null,6,L,-,196,158.17,0.82,0,0,A,37.01,20/06/2018,S
82999,11719,null,null,17/07/2011,null,7,L,-,250,147.22,0.75,0,0,A,102.03,21/06/2018,S
15171,1921,null,null,22/01/2007,null,1,L,-,231,183.33,0.37,0,0,A,47.3,22/06/2018,N
16173,2032,null,null,29/06/2007,null,6,L,-,116,84.92,0.51,0,0,A,30.57,23/06/2018,N
17552,2216,null,null,26/06/2007,null,5,L,-,199,185.6,0.41,0,0,A,12.99,24/06/2018,N
20813,2663,null,null,07/06/2007,null,2,L,-,140,140,0,0,0,A,0,25/06/2018,N
22945,2975,null,null,20/06/2007,null,1,L,-,180,180,0,0,0,A,0,26/06/2018,N
24899,3256,null,null,03/01/2008,null,6,L,-,129,78.72,0.68,0,15,A,49.6,27/06/2018,N
28503,3771,null,null,22/08/2008,null,11,L,-,276,183.25,0.39,0,0,A,92.36,28/06/2018,N
85664,12108,null,null,25/04/2011,null,2,L,-,425,425,0,0,5,A,0,29/06/2018,N
37766,5114,null,null,02/03/2009,null,11,L,-,237,160.75,0.05,0,13,A,76.2,30/06/2018,N
108079,15408,null,null,15/10/2012,null,1,L,-,358,241.67,0.33,0,0,A,116,01/07/2018,N
41303,5679,null,null,04/12/2008,null,6,L,-,735,583.33,0.12,0,15,A,151.55,02/07/2018,N
87325,12355,null,null,02/09/2011,null,5,L,-,150,88.89,0.31,0,0,A,60.8,03/07/2018,N
87332,12355,null,null,02/04/2012,null,12,L,-,150,88.89,0.31,0,0,A,60.8,04/07/2018,N
87331,12355,null,null,02/03/2012,null,11,L,-,150,88.89,0.31,0,0,A,60.8,05/07/2018,N
87607,12402,null,null,08/12/2011,null,8,L,-,125,82.25,3.27,0,332,A,39.48,06/07/2018,N
87739,12425,null,null,14/05/2011,null,1,L,-,250,250,0,0,71,A,0,07/07/2018,N
124753,17646,null,null,15/06/2014,null,8,L,-,204,126.67,1.33,0,0,A,76,08/07/2018,N
126654,17915,null,null,15/01/2014,null,1,L,-,74.5,74.5,0,0,0,A,0,09/07/2018,N
65755,9130,null,null,17/01/2010,null,3,L,-,118,103,2.64,0,16,A,12.36,10/07/2018,N
71016,9898,null,null,28/11/2010,null,9,L,-,310,212.5,0.6,0,0,A,96.9,11/07/2018,N
75739,10604,null,null,29/06/2010,null,1,L,-,265,265,0,0,0,A,0,12/07/2018,N
78640,11011,null,null,02/12/2010,null,4,L,-,103,68.9,6.54,0,0,A,27.56,13/07/2018,N
78642,11011,null,null,02/02/2011,null,6,L,-,103,68.9,6.54,0,0,A,27.56,14/07/2018,N
2859,312,null,null,20/02/2006,null,1,L,-,40,40,0,0,7,A,0,15/07/2018,N
3441,366,null,null,10/06/2007,null,17,L,-,56.25,32.54,0.28,0,0,A,23.43,16/07/2018,N
3446,366,null,null,10/11/2007,null,22,L,-,56.25,32.54,0.28,0,0,A,23.43,17/07/2018,N
83003,11719,null,null,17/11/2011,null,11,L,-,250,147.22,0.75,0,0,A,102.03,18/07/2018,N
83005,11719,null,null,17/01/2012,null,13,L,-,250,147.22,0.75,0,10,A,102.03,19/07/2018,N
103142,14769,null,null,25/05/2012,null,0,L,-,150,150,0,0,0,A,0,20/07/2018,N
92016,13075,null,null,30/11/2011,null,3,L,-,200,111.11,8.89,0,15,A,80,21/07/2018,N
92030,13075,null,null,07/08/2013,null,17,L,-,200,111.11,8.89,0,0,A,80,22/07/2018,N
92024,13075,null,null,30/07/2012,null,11,L,-,200,111.11,8.89,0,45,A,80,23/07/2018,N
92026,13075,null,null,07/04/2013,null,13,L,-,200,111.11,8.89,0,5,A,80,24/07/2018,N
92031,13075,null,null,07/09/2013,null,18,L,-,200,111.11,8.89,0,0,A,80,25/07/2018,N
111966,15914,null,null,05/05/2013,null,5,L,-,472,319.92,0.44,0,0,A,151.64,26/07/2018,N
40257,5510,null,null,16/03/2009,null,10,L,-,228,153.88,0.26,0,30,A,73.86,27/07/2018,N
2050,208,null,null,29/04/2006,null,4,L,-,56,43.17,0.92,0,0,A,11.91,28/07/2018,N
87328,12355,null,null,02/12/2011,null,8,L,-,150,88.89,0.31,0,0,A,60.8,29/07/2018,N
16744,2113,null,null,31/07/2007,null,6,L,-,250,183.33,0.67,0,0,A,66,30/07/2018,N
25041,3266,null,null,06/12/2007,null,5,L,-,84,66.5,0.74,0,0,A,16.76,31/07/2018,N
3432,366,null,null,10/09/2006,null,8,L,-,56.25,32.54,0.28,0,0,A,23.43,01/08/2018,N
4940,538,null,null,14/04/2006,null,1,L,-,114,63.83,0.76,0,0,A,49.41,02/08/2018,N
9911,1170,null,null,28/07/2006,null,0,L,-,190,190,0,0,0,A,0,03/08/2018,N
16749,2113,null,null,31/12/2007,null,11,L,-,250,183.33,0.67,0,0,A,66,04/08/2018,N
95662,13665,null,null,15/12/2011,null,1,L,-,96,80,0,0,0,A,16,05/08/2018,N
63244,8762,null,null,19/08/2010,null,12,L,-,162,109.17,0.43,0,56,A,52.4,06/08/2018,N
36645,4930,null,null,02/10/2008,null,7,L,-,285,204.83,0.28,0,0,A,79.89,07/08/2018,N
38227,5201,null,null,16/04/2008,null,0,L,-,300,300,0,0,0,A,0,08/08/2018,N
44817,6154,null,null,06/09/2008,null,1,L,-,52,45,0.25,0,0,A,6.75,09/08/2018,N
64094,8879,null,null,05/09/2009,null,0,L,-,400,400,0,0,0,A,0,10/08/2018,N
67353,9370,null,null,14/12/2009,null,1,L,-,726,643,5.84,0,0,A,77.16,11/08/2018,N
67354,9370,null,null,30/01/2010,null,2,L,-,726,643,5.84,0,0,A,77.16,12/08/2018,N
71989,10038,null,null,01/09/2011,null,18,L,-,209,107,1.85,0,0,A,100.15,13/08/2018,N
128684,18204,null,null,20/12/2014,null,10,L,-,288,193.33,1.87,0,0,A,92.8,14/08/2018,N
76912,10777,null,null,30/08/2010,null,1,L,-,268,212.25,4.81,0,0,A,50.94,15/08/2018,N
79757,11174,null,null,04/01/2011,null,4,L,-,68,45.75,0.29,0,0,A,21.96,16/08/2018,N
85663,12108,null,null,25/03/2011,null,1,L,-,425,425,0,0,0,A,0,17/08/2018,N
89136,12662,null,null,18/01/2012,null,8,L,-,260,206.25,0.95,0,0,A,52.8,18/08/2018,N
121431,17178,null,null,25/07/2014,null,12,L,-,192,133.33,1.07,0,0,A,57.6,19/08/2018,N
132068,18682,null,null,05/12/2014,null,5,L,-,146,85,0.56,0,12,A,60.44,20/08/2018,N
4941,538,null,null,14/05/2006,null,2,L,-,114,63.83,0.76,0,0,A,49.41,21/08/2018,N
100974,14474,null,null,25/04/2012,null,1,L,-,600,600,0,0,0,A,0,22/08/2018,N
28501,3771,null,null,22/06/2008,null,9,L,-,276,183.25,0.39,0,0,A,92.36,23/08/2018,N
31551,4183,null,null,29/12/2007,null,1,L,-,785,466.33,0.4,0,0,A,318.27,24/08/2018,N
41299,5679,null,null,04/08/2008,null,2,L,-,735,583.33,0.12,0,0,A,151.55,25/08/2018,N
43874,6019,null,null,30/09/2008,null,2,L,-,475,475,0,0,0,A,0,26/08/2018,N
48953,6816,null,null,03/02/2009,null,3,L,-,140,113.33,0.22,0,0,A,26.45,27/08/2018,N
56087,7741,null,null,24/04/2009,null,1,L,-,500,500,0,0,270,A,0,28/08/2018,N
132914,18809,null,null,30/09/2014,null,2,L,-,165,165,0,0,5,A,0,29/08/2018,N
4952,538,null,null,14/04/2007,null,13,L,-,114,63.83,0.76,0,0,A,49.41,30/08/2018,N
78643,11011,null,null,02/03/2011,null,7,L,-,103,68.9,6.54,0,0,A,27.56,31/08/2018,N
6107,681,null,null,21/12/2006,null,8,L,-,77,71.58,0.27,0,0,A,5.15,01/09/2018,N
7422,855,null,null,23/05/2006,null,0,L,-,250,250,0,0,0,A,0,02/09/2018,N
83006,11719,null,null,17/02/2012,null,14,L,-,250,147.22,0.75,0,9,A,102.03,03/09/2018,N
87337,12355,null,null,02/09/2012,null,17,L,-,150,88.89,0.31,0,0,A,60.8,04/09/2018,N
94081,13392,null,null,27/11/2011,null,2,L,-,340,340,0,0,10,A,0,05/09/2018,N
91034,12929,null,null,07/07/2011,null,0,L,-,250,250,0,0,0,A,0,06/09/2018,N
92015,13075,null,null,30/10/2011,null,2,L,-,200,111.11,8.89,0,0,A,80,07/09/2018,N
92019,13075,null,null,29/02/2012,null,6,L,-,200,111.11,8.89,0,20,A,80,08/09/2018,N
92029,13075,null,null,07/07/2013,null,16,L,-,200,111.11,8.89,0,0,A,80,09/09/2018,N
94948,13539,null,null,22/11/2011,null,1,L,-,130,100,2,0,0,A,28,10/09/2018,N
95663,13665,null,null,15/01/2012,null,2,L,-,96,80,0,0,8,A,16,11/09/2018,N
52744,7297,null,null,30/04/2009,null,4,L,-,168,125,0.5,0,0,A,42.5,12/09/2018,N
57127,7895,null,null,20/05/2009,null,1,L,-,90,90,0,0,45,A,0,13/09/2018,N
103046,14759,null,null,25/06/2012,null,1,L,-,165,165,0,0,0,A,0,14/09/2018,N
111967,15914,null,null,05/06/2013,null,6,L,-,472,319.92,0.44,0,4,A,151.64,15/09/2018,N
82998,11719,null,null,17/06/2011,null,6,L,-,250,147.22,0.75,0,0,A,102.03,16/09/2018,N
92018,13075,null,null,30/01/2012,null,5,L,-,200,111.11,8.89,0,20,A,80,17/09/2018,N
119849,16950,null,null,30/07/2013,null,2,L,-,500,500,0,0,0,A,0,18/09/2018,N
102898,14743,null,null,05/06/2012,null,1,L,-,150,150,0,0,3,A,0,19/09/2018,N
124590,17624,null,null,30/04/2014,null,5,L,-,482,372,0,0,0,A,110,20/09/2018,N
124758,17646,null,null,15/11/2014,null,13,L,-,204,126.67,1.33,0,0,A,76,21/09/2018,N
109402,15579,null,null,23/11/2012,null,4,L,-,200,200,0,0,415,A,0,22/09/2018,N
110241,15694,null,null,25/12/2012,null,2,L,-,525,525,0,0,0,A,0,23/09/2018,N
126821,17945,null,null,19/12/2013,null,0,L,-,400,400,0,0,0,A,0,24/09/2018,N
4943,538,null,null,14/07/2006,null,4,L,-,114,63.83,0.76,0,0,A,49.41,25/09/2018,N
111965,15914,null,null,05/04/2013,null,4,L,-,472,319.92,0.44,0,2,A,151.64,26/09/2018,N
111969,15914,null,null,05/08/2013,null,8,L,-,472,319.92,0.44,0,3,A,151.64,27/09/2018,N
111971,15914,null,null,05/10/2013,null,10,L,-,472,319.92,0.44,0,2,A,151.64,28/09/2018,N
111973,15914,null,null,05/12/2013,null,12,L,-,472,319.92,0.44,0,0,A,151.64,29/09/2018,N
21641,2787,null,null,30/05/2007,null,1,L,-,180,180,0,0,0,A,0,30/09/2018,N
26728,3498,null,null,30/07/2008,null,7,L,-,210,141.58,0.46,0,0,A,67.96,01/10/2018,N
2256,232,null,null,02/02/2006,null,1,L,-,380,380,0,0,0,A,0,02/10/2018,N
2485,257,null,null,07/04/2006,null,3,L,-,263,249.67,0.6,0,0,A,12.73,03/10/2018,N
3425,366,null,null,10/02/2006,null,1,L,-,56.25,32.54,0.28,0,0,A,23.43,04/10/2018,N
3431,366,null,null,10/08/2006,null,7,L,-,56.25,32.54,0.28,0,0,A,23.43,05/10/2018,N
4948,538,null,null,14/12/2006,null,9,L,-,114,63.83,0.76,0,0,A,49.41,06/10/2018,N
4953,538,null,null,14/05/2007,null,14,L,-,114,63.83,0.76,0,0,A,49.41,07/10/2018,N
5074,549,null,null,15/07/2006,null,4,L,-,89,58.25,0.69,0,0,A,30.06,08/10/2018,N
36285,4873,null,null,27/06/2008,null,4,L,-,339,271.5,0.71,0,0,A,66.79,09/10/2018,N
38078,5173,null,null,11/05/2008,null,1,L,-,2078,2078,0,0,183,A,0,10/10/2018,N
6874,783,null,null,30/11/2006,null,6,L,-,362,293.17,0.23,0,0,A,68.6,11/10/2018,N
116778,16538,null,null,05/05/2013,null,2,L,-,225,225,0,0,54,A,0,12/10/2018,N
50772,7075,null,null,10/01/2009,null,1,L,-,249,199.83,0.01,0,0,A,49.16,13/10/2018,N
11276,1389,null,null,04/10/2006,null,1,L,-,196,158.17,0.82,0,0,A,37.01,14/10/2018,N
16178,2032,null,null,29/11/2007,null,11,L,-,116,84.92,0.51,0,0,A,30.57,15/10/2018,N
18040,2279,null,null,05/04/2007,null,2,L,-,102,67.42,0.6,0,0,A,33.98,16/10/2018,N
120548,17051,null,null,30/01/2014,null,7,L,-,277.5,209.88,0.46,0,0,A,67.16,17/10/2018,N
71975,10038,null,null,01/07/2010,null,4,L,-,209,107,1.85,0,0,A,100.15,18/10/2018,N
71976,10038,null,null,01/08/2010,null,5,L,-,209,107,1.85,0,0,A,100.15,19/10/2018,N
71984,10038,null,null,01/04/2011,null,13,L,-,209,107,1.85,0,0,A,100.15,20/10/2018,N
121258,17153,null,null,30/07/2013,null,1,L,-,869.5,800.25,0,0,0,A,69.25,21/10/2018,N
121377,17168,null,null,25/09/2013,null,2,L,-,525,525,0,0,17,A,0,22/10/2018,N
121375,17168,null,null,25/07/2013,null,0,L,-,700,700,0,0,0,A,0,23/10/2018,N
121419,17178,null,null,25/07/2013,null,0,L,-,1000,1000,0,0,0,A,0,24/10/2018,N
121425,17178,null,null,25/01/2014,null,6,L,-,192,133.33,1.07,0,0,A,57.6,25/10/2018,N
121423,17178,null,null,25/11/2013,null,4,L,-,192,133.33,1.07,0,0,A,57.6,26/10/2018,N
76913,10777,null,null,30/09/2010,null,2,L,-,268,212.25,4.81,0,0,A,50.94,27/10/2018,N
82992,11719,null,null,17/12/2010,null,0,L,-,300,300,0,0,0,A,0,28/10/2018,N
83009,11719,null,null,17/05/2012,null,17,L,-,250,147.22,0.75,0,5,A,102.03,29/10/2018,N
24911,3256,null,null,03/01/2009,null,18,L,-,129,78.72,0.68,0,0,A,49.6,30/10/2018,N
89997,12784,null,null,12/08/2011,null,2,L,-,200,200,0,0,0,A,0,31/10/2018,N
94080,13392,null,null,27/10/2011,null,1,L,-,340,340,0,0,0,A,0,01/11/2018,N
124804,17654,null,null,10/11/2013,null,1,L,-,200,200,0,0,0,A,0,02/11/2018,N
124805,17654,null,null,10/12/2013,null,2,L,-,200,200,0,0,0,A,0,03/11/2018,N
125188,17703,null,null,30/11/2013,null,1,L,-,262,233.33,0.67,0,0,A,28,04/11/2018,N
28492,3771,null,null,22/09/2007,null,0,L,-,500,500,0,0,0,A,0,05/11/2018,N
29854,3929,null,null,18/02/2008,null,4,L,-,318,272,0.44,0,12,A,45.56,06/11/2018,N
126824,17945,null,null,28/03/2014,null,3,L,-,427,427,0,0,25,A,0,07/11/2018,N
108088,15408,null,null,15/07/2013,null,10,L,-,358,241.67,0.33,0,0,A,116,08/11/2018,N
127329,18011,null,null,28/03/2014,null,3,L,-,210,210,0,0,0,A,0,09/11/2018,N
37764,5114,null,null,02/01/2009,null,9,L,-,237,160.75,0.05,0,0,A,76.2,10/11/2018,N
127664,18069,null,null,20/03/2014,null,2,L,-,900,900,0,0,0,A,0,11/11/2018,N
127662,18069,null,null,05/01/2014,null,0,L,-,1500,1500,0,0,0,A,0,12/11/2018,N
127663,18069,null,null,20/02/2014,null,1,L,-,900,900,0,0,0,A,0,13/11/2018,N
40256,5510,null,null,16/02/2009,null,9,L,-,228,153.88,0.26,0,35,A,73.86,14/11/2018,N
46336,6388,null,null,06/09/2008,null,0,L,-,250,250,0,0,0,A,0,15/11/2018,N
128677,18204,null,null,20/05/2014,null,3,L,-,288,193.33,1.87,0,0,A,92.8,16/11/2018,N
50776,7075,null,null,10/05/2009,null,5,L,-,249,199.83,0.01,0,0,A,49.16,17/11/2018,N
52742,7297,null,null,28/02/2009,null,2,L,-,168,125,0.5,0,0,A,42.5,18/11/2018,N
52830,7311,null,null,03/05/2009,null,4,L,-,85,66.67,0.09,0,10,A,18.24,19/11/2018,N
130489,18478,null,null,22/09/2014,null,4,L,-,139,119.5,0.38,0,2,A,19.12,20/11/2018,N
130487,18478,null,null,22/07/2014,null,2,L,-,139,119.5,0.38,0,0,A,19.12,21/11/2018,N
130488,18478,null,null,22/08/2014,null,3,L,-,139,119.5,0.38,0,1,A,19.12,22/11/2018,N
56629,7814,null,null,04/04/2010,null,12,L,-,55,42.33,1.24,0,13,A,11.43,23/11/2018,N
56632,7814,null,null,04/07/2010,null,15,L,-,55,42.33,1.24,0,17,A,11.43,24/11/2018,N
121430,17178,null,null,25/06/2014,null,11,L,-,192,133.33,1.07,0,0,A,57.6,25/11/2018,N
130964,18546,null,null,30/12/2014,null,7,L,-,290,195,1.4,0,0,A,93.6,26/11/2018,N
130967,18546,null,null,28/03/2015,null,10,L,-,290,195,1.4,0,0,A,93.6,27/11/2018,N
130968,18546,null,null,30/04/2015,null,11,L,-,290,195,1.4,0,0,A,93.6,28/11/2018,N
124752,17646,null,null,15/05/2014,null,7,L,-,204,126.67,1.33,0,0,A,76,29/11/2018,N
125190,17703,null,null,30/01/2014,null,3,L,-,262,233.33,0.67,0,0,A,28,30/11/2018,N
132081,18682,null,null,05/01/2016,null,18,L,-,146,85,0.56,0,0,A,60.44,01/12/2018,N
132069,18682,null,null,05/01/2015,null,6,L,-,146,85,0.56,0,9,A,60.44,02/12/2018,N
132066,18682,null,null,05/10/2014,null,3,L,-,146,85,0.56,0,4,A,60.44,03/12/2018,N
132082,18683,null,null,25/06/2014,null,0,L,-,1679,1679,0,0,0,A,0,04/12/2018,N
132077,18682,null,null,05/09/2015,null,14,L,-,146,85,0.56,0,0,A,60.44,05/12/2018,N
132076,18682,null,null,05/08/2015,null,13,L,-,146,85,0.56,0,0,A,60.44,06/12/2018,N
132073,18682,null,null,05/05/2015,null,10,L,-,146,85,0.56,0,0,A,60.44,07/12/2018,N
132078,18682,null,null,05/10/2015,null,15,L,-,146,85,0.56,0,0,A,60.44,08/12/2018,N
126822,17945,null,null,30/01/2014,null,1,L,-,427,427,0,0,3,A,0,09/12/2018,N
64097,8879,null,null,05/12/2009,null,3,L,-,335,299.67,0.27,0,30,A,35.06,10/12/2018,N
134932,19093,null,null,30/07/2015,null,9,L,-,125,83.33,1.67,0,0,A,40,11/12/2018,N
134933,19093,null,null,30/08/2015,null,10,L,-,125,83.33,1.67,0,0,A,40,12/12/2018,N
134934,19093,null,null,30/09/2015,null,11,L,-,125,83.33,1.67,0,0,A,40,13/12/2018,N
134935,19093,null,null,30/10/2015,null,12,L,-,125,83.33,1.67,0,0,A,40,14/12/2018,N
132079,18682,null,null,05/11/2015,null,16,L,-,146,85,0.56,0,0,A,60.44,15/12/2018,N
136077,19274,null,null,29/03/2016,null,15,L,-,84,50,0.7,0,0,A,33.3,16/12/2018,N
136075,19274,null,null,30/01/2016,null,13,L,-,84,50,0.7,0,0,A,33.3,17/12/2018,N
136076,19274,null,null,29/02/2016,null,14,L,-,84,50,0.7,0,0,A,33.3,18/12/2018,N
136072,19274,null,null,30/10/2015,null,10,L,-,84,50,0.7,0,0,A,33.3,19/12/2018,N
136065,19274,null,null,28/03/2015,null,3,L,-,84,50,0.7,0,3,A,33.3,20/12/2018,N
136070,19274,null,null,30/08/2015,null,8,L,-,84,50,0.7,0,0,A,33.3,21/12/2018,N
136071,19274,null,null,30/09/2015,null,9,L,-,84,50,0.7,0,0,A,33.3,22/12/2018,N
136069,19274,null,null,30/07/2015,null,7,L,-,84,50,0.7,0,0,A,33.3,23/12/2018,N
136073,19274,null,null,30/11/2015,null,11,L,-,84,50,0.7,0,0,A,33.3,24/12/2018,N
136078,19274,null,null,30/04/2016,null,16,L,-,84,50,0.7,0,0,A,33.3,25/12/2018,N
71175,9918,null,null,05/06/2010,null,4,L,-,110,88.33,0.47,0,31,A,21.2,26/12/2018,N
71990,10038,null,null,01/10/2011,null,19,L,-,209,107,1.85,0,0,A,100.15,27/12/2018,N
71991,10038,null,null,01/11/2011,null,20,L,-,209,107,1.85,0,0,A,100.15,28/12/2018,N
12189,1531,null,null,29/11/2006,null,2,L,-,144,114,1.27,0,0,A,28.73,29/12/2018,N
74572,10417,null,null,03/06/2010,null,1,L,-,120,120,0,0,0,A,0,30/12/2018,N
76766,10753,null,null,22/10/2010,null,4,L,-,127,102,4.6,0,1,A,20.4,31/12/2018,N
81239,11425,null,null,21/12/2010,null,2,L,-,198,143.63,8.41,0,0,A,45.96,01/01/2019,N
41300,5679,null,null,04/09/2008,null,3,L,-,735,583.33,0.12,0,0,A,151.55,02/01/2019,N
50777,7075,null,null,10/06/2009,null,6,L,-,249,199.83,0.01,0,0,A,49.16,03/01/2019,N
52746,7297,null,null,30/06/2009,null,6,L,-,168,125,0.5,0,0,A,42.5,04/01/2019,N
1091,114,null,null,24/11/2006,null,11,L,-,86,63.25,0.74,0,0,A,22.01,05/01/2019,N
3730,401,null,null,04/04/2006,null,2,L,-,184,183.67,0.33,0,13,A,0,06/01/2019,N
109795,15634,null,null,05/03/2013,null,5,L,-,180,149.8,0.24,0,10,A,29.96,07/01/2019,N
110240,15694,null,null,25/11/2012,null,1,L,-,525,525,0,0,0,A,0,08/01/2019,N
116777,16538,null,null,05/04/2013,null,1,L,-,225,225,0,0,31,A,0,09/01/2019,N
124593,17624,null,null,30/07/2014,null,8,L,-,482,372,0,0,0,A,110,10/01/2019,N
124594,17624,null,null,30/08/2014,null,9,L,-,482,372,0,0,0,A,110,11/01/2019,N
128679,18204,null,null,20/07/2014,null,5,L,-,288,193.33,1.87,0,0,A,92.8,12/01/2019,N
130962,18546,null,null,30/10/2014,null,5,L,-,290,195,1.4,0,0,A,93.6,13/01/2019,N
108084,15408,null,null,15/03/2013,null,6,L,-,358,241.67,0.33,0,0,A,116,14/01/2019,N
108087,15408,null,null,15/06/2013,null,9,L,-,358,241.67,0.33,0,0,A,116,15/01/2019,N
119101,16844,null,null,20/05/2013,null,0,L,-,500,500,0,0,0,A,0,16/01/2019,N
2599,276,null,null,14/03/2006,null,2,L,-,75,75,0,0,0,A,0,17/01/2019,N
3438,366,null,null,10/03/2007,null,14,L,-,56.25,32.54,0.28,0,0,A,23.43,18/01/2019,N
3726,400,null,null,09/03/2006,null,1,L,-,780,780,0,0,0,A,0,19/01/2019,N
6870,783,null,null,30/07/2006,null,2,L,-,362,293.17,0.23,0,0,A,68.6,20/01/2019,N
6872,783,null,null,30/09/2006,null,4,L,-,362,293.17,0.23,0,0,A,68.6,21/01/2019,N
128674,18204,null,null,12/02/2014,null,0,L,-,1500,1500,0,0,0,A,0,22/01/2019,N
128682,18204,null,null,20/10/2014,null,8,L,-,288,193.33,1.87,0,0,A,92.8,23/01/2019,N
131840,18651,null,null,30/07/2014,null,1,L,-,300,300,0,0,2,A,0,24/01/2019,N
134928,19093,null,null,28/03/2015,null,5,L,-,125,83.33,1.67,0,0,A,40,25/01/2019,N
29855,3929,null,null,18/03/2008,null,5,L,-,318,272,0.44,0,12,A,45.56,26/01/2019,N
29851,3929,null,null,18/11/2007,null,1,L,-,318,272,0.44,0,0,A,45.56,27/01/2019,N
12188,1531,null,null,29/10/2006,null,1,L,-,144,114,1.27,0,0,A,28.73,28/01/2019,N
34889,4659,null,null,25/02/2008,null,1,L,-,120,120,0,0,0,A,0,29/01/2019,N
3427,366,null,null,10/04/2006,null,3,L,-,56.25,32.54,0.28,0,0,A,23.43,30/01/2019,N
5079,549,null,null,15/12/2006,null,9,L,-,89,58.25,0.69,0,0,A,30.06,31/01/2019,N
5321,574,null,null,24/08/2006,null,5,L,-,175,116.58,1.06,0,0,A,57.36,01/02/2019,N
16748,2113,null,null,30/11/2007,null,10,L,-,250,183.33,0.67,0,0,A,66,02/02/2019,N
47958,6665,null,null,13/12/2008,null,2,L,-,83,70,0.4,0,0,A,12.6,03/02/2019,N
48954,6816,null,null,03/03/2009,null,4,L,-,140,113.33,0.22,0,0,A,26.45,04/02/2019,N
20921,2686,null,null,13/03/2007,null,1,L,-,100,100,0,0,9,A,0,05/02/2019,N
12191,1531,null,null,29/01/2007,null,4,L,-,144,114,1.27,0,0,A,28.73,06/02/2019,N
12193,1531,null,null,28/03/2007,null,6,L,-,144,114,1.27,0,0,A,28.73,07/02/2019,N
22950,2977,null,null,21/06/2007,null,1,L,-,180,137.38,0.86,0,0,A,41.76,08/02/2019,N
56623,7814,null,null,04/10/2009,null,6,L,-,55,42.33,1.24,0,16,A,11.43,09/02/2019,N
63243,8762,null,null,19/07/2010,null,11,L,-,162,109.17,0.43,0,58,A,52.4,10/02/2019,N
24909,3256,null,null,03/11/2008,null,16,L,-,129,78.72,0.68,0,0,A,49.6,11/02/2019,N
17550,2216,null,null,26/04/2007,null,3,L,-,199,185.6,0.41,0,0,A,12.99,12/02/2019,N
73998,10340,null,null,23/05/2010,null,1,L,-,265,265,0,0,100,A,0,13/02/2019,N
26716,3496,null,null,05/09/2007,null,1,L,-,208,181.33,0.56,0,0,A,26.11,14/02/2019,N
87330,12355,null,null,02/02/2012,null,10,L,-,150,88.89,0.31,0,0,A,60.8,15/02/2019,N
36284,4873,null,null,27/05/2008,null,3,L,-,339,271.5,0.71,0,0,A,66.79,16/02/2019,N
36641,4930,null,null,02/06/2008,null,3,L,-,285,204.83,0.28,0,0,A,79.89,17/02/2019,N
